,agency_cd,site_no,Dissolved_oxygen_mpl_Mean,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum
1991-09-14,USGS,02234000,,3360,5.13,,
1991-09-15,USGS,02234000,,3290,5.07,,
1991-09-16,USGS,02234000,,3220,5.01,,
1991-09-17,USGS,02234000,,3140,4.96,,
1991-09-18,USGS,02234000,,3070,4.90,,
1991-09-19,USGS,02234000,,3010,4.84,,
1991-09-20,USGS,02234000,,2940,4.79,,
1991-09-21,USGS,02234000,,2880,4.75,,
1991-09-22,USGS,02234000,,2890,4.75,,
1991-09-23,USGS,02234000,,2910,4.77,,
1991-09-24,USGS,02234000,,2900,4.77,,
1991-09-25,USGS,02234000,,2900,4.77,,
1991-09-26,USGS,02234000,,2930,4.80,,
1991-09-27,USGS,02234000,,2890,4.77,,
1991-09-28,USGS,02234000,,2900,4.78,,
1991-09-29,USGS,02234000,,3070,4.92,,
1991-09-30,USGS,02234000,,3280,5.09,,
1991-10-01,USGS,02234000,,3550,5.33,,
1991-10-02,USGS,02234000,,4240,5.87,,
1991-10-03,USGS,02234000,,4700,6.21,,
1991-10-04,USGS,02234000,,5230,6.60,,
1991-10-05,USGS,02234000,,5520,6.81,,
1991-10-06,USGS,02234000,,5750,6.96,,
1991-10-07,USGS,02234000,,6010,7.14,,
1991-10-08,USGS,02234000,,6210,7.28,,
1991-10-09,USGS,02234000,,6390,7.39,,
1991-10-10,USGS,02234000,,6510,7.48,,
1991-10-11,USGS,02234000,,6560,7.51,,
1991-10-12,USGS,02234000,,6520,7.49,,
1991-10-13,USGS,02234000,,6440,7.44,,
1991-10-14,USGS,02234000,,6340,7.38,,
1991-10-15,USGS,02234000,,6240,7.32,,
1991-10-16,USGS,02234000,,6140,7.25,,
1991-10-17,USGS,02234000,,6040,7.19,,
1991-10-18,USGS,02234000,,5960,7.14,,
1991-10-19,USGS,02234000,,5870,7.08,,
1991-10-20,USGS,02234000,,5750,7.01,,
1991-10-21,USGS,02234000,,5630,6.93,,
1991-10-22,USGS,02234000,,5510,6.85,,
1991-10-23,USGS,02234000,,5380,6.76,,
1991-10-24,USGS,02234000,,5250,6.68,,
1991-10-25,USGS,02234000,,5130,6.60,,
1991-10-26,USGS,02234000,,5040,6.54,,
1991-10-27,USGS,02234000,,4930,6.46,,
1991-10-28,USGS,02234000,,4810,6.38,,
1991-10-29,USGS,02234000,,4680,6.29,,
1991-10-30,USGS,02234000,,4550,6.19,,
1991-10-31,USGS,02234000,,4430,6.11,,
1991-11-01,USGS,02234000,,4340,6.02,,
1991-11-02,USGS,02234000,,4260,5.94,,
1991-11-03,USGS,02234000,,4170,5.86,,
1991-11-04,USGS,02234000,,4080,5.77,,
1991-11-05,USGS,02234000,,4000,5.70,,
1991-11-06,USGS,02234000,,3950,5.64,,
1991-11-07,USGS,02234000,,3890,5.58,,
1991-11-08,USGS,02234000,,3820,5.50,,
1991-11-09,USGS,02234000,,3760,5.44,,
1991-11-10,USGS,02234000,,3720,5.39,,
1991-11-11,USGS,02234000,,3670,5.33,,
1991-11-12,USGS,02234000,,3620,5.27,,
1991-11-13,USGS,02234000,,3570,5.22,,
1991-11-14,USGS,02234000,,3520,5.16,,
1991-11-15,USGS,02234000,,3470,5.11,,
1991-11-16,USGS,02234000,,3420,5.05,,
1991-11-17,USGS,02234000,,3370,4.99,,
1991-11-18,USGS,02234000,,3330,4.94,,
1991-11-19,USGS,02234000,,3280,4.88,,
1991-11-20,USGS,02234000,,3230,4.82,,
1991-11-21,USGS,02234000,,3180,4.76,,
1991-11-22,USGS,02234000,,3120,4.69,,
1991-11-23,USGS,02234000,,3060,4.63,,
1991-11-24,USGS,02234000,,2990,4.55,,
1991-11-25,USGS,02234000,,2900,4.46,,
1991-11-26,USGS,02234000,,2840,4.39,,
1991-11-27,USGS,02234000,,2780,4.32,,
1991-11-28,USGS,02234000,,2730,4.26,,
1991-11-29,USGS,02234000,,2680,4.20,,
1991-11-30,USGS,02234000,,2640,4.14,,
1991-12-01,USGS,02234000,,2590,4.08,,
1991-12-02,USGS,02234000,,2540,4.02,,
1991-12-03,USGS,02234000,,2490,3.96,,
1991-12-04,USGS,02234000,,2440,3.90,,
1991-12-05,USGS,02234000,,2370,3.82,,
1991-12-06,USGS,02234000,,2330,3.76,,
1991-12-07,USGS,02234000,,2280,3.70,,
1991-12-08,USGS,02234000,,2230,3.63,,
1991-12-09,USGS,02234000,,2180,3.57,,
1991-12-10,USGS,02234000,,2140,3.51,,
1991-12-11,USGS,02234000,,2100,3.46,,
1991-12-12,USGS,02234000,,2060,3.40,,
1991-12-13,USGS,02234000,,2010,3.34,,
1991-12-14,USGS,02234000,,1980,3.29,,
1991-12-15,USGS,02234000,,1930,3.22,,
1991-12-16,USGS,02234000,,1870,3.14,,
1991-12-17,USGS,02234000,,1820,3.08,,
1991-12-18,USGS,02234000,,1780,3.02,,
1991-12-19,USGS,02234000,,1740,2.96,,
1991-12-20,USGS,02234000,,1690,2.89,,
1991-12-21,USGS,02234000,,1660,2.83,,
1991-12-22,USGS,02234000,,1630,2.78,,
1991-12-23,USGS,02234000,,1600,2.74,,
1991-12-24,USGS,02234000,,1570,2.69,,
1991-12-25,USGS,02234000,,1550,2.65,,
1991-12-26,USGS,02234000,,1520,2.60,,
1991-12-27,USGS,02234000,,1500,2.56,,
1991-12-28,USGS,02234000,,1480,2.53,,
1991-12-29,USGS,02234000,,1480,2.50,,
1991-12-30,USGS,02234000,,1470,2.47,,
1991-12-31,USGS,02234000,,1460,2.45,,
1992-01-01,USGS,02234000,,1460,2.44,,
1992-01-02,USGS,02234000,,1490,2.45,,
1992-01-03,USGS,02234000,,1510,2.45,,
1992-01-04,USGS,02234000,,1530,2.46,,
1992-01-05,USGS,02234000,,1530,2.45,,
1992-01-06,USGS,02234000,,1530,2.43,,
1992-01-07,USGS,02234000,,1520,2.41,,
1992-01-08,USGS,02234000,,1490,2.39,,
1992-01-09,USGS,02234000,,1460,2.36,,
1992-01-10,USGS,02234000,,1440,2.34,,
1992-01-11,USGS,02234000,,1420,2.31,,
1992-01-12,USGS,02234000,,1380,2.26,,
1992-01-13,USGS,02234000,,1340,2.22,,
1992-01-14,USGS,02234000,,1340,2.23,,
1992-01-15,USGS,02234000,,1330,2.22,,
1992-01-16,USGS,02234000,,1300,2.17,,
1992-01-17,USGS,02234000,,1250,2.11,,
1992-01-18,USGS,02234000,,1200,2.06,,
1992-01-19,USGS,02234000,,1170,2.03,,
1992-01-20,USGS,02234000,,1150,2.01,,
1992-01-21,USGS,02234000,,1120,1.96,,
1992-01-22,USGS,02234000,,1090,1.92,,
1992-01-23,USGS,02234000,,1070,1.90,,
1992-01-24,USGS,02234000,,1090,1.93,,
1992-01-25,USGS,02234000,,1070,1.90,,
1992-01-26,USGS,02234000,,1040,1.87,,
1992-01-27,USGS,02234000,,1010,1.83,,
1992-01-28,USGS,02234000,,981,1.79,,
1992-01-29,USGS,02234000,,946,1.76,,
1992-01-30,USGS,02234000,,915,1.71,,
1992-01-31,USGS,02234000,,901,1.69,,
1992-02-01,USGS,02234000,,880,1.66,,
1992-02-02,USGS,02234000,,859,1.64,,
1992-02-03,USGS,02234000,,826,1.60,,
1992-02-04,USGS,02234000,,800,1.56,,
1992-02-05,USGS,02234000,,823,1.59,,
1992-02-06,USGS,02234000,,885,1.68,,
1992-02-07,USGS,02234000,,936,1.75,,
1992-02-08,USGS,02234000,,967,1.80,,
1992-02-09,USGS,02234000,,999,1.85,,
1992-02-10,USGS,02234000,,1010,1.86,,
1992-02-11,USGS,02234000,,1030,1.88,,
1992-02-12,USGS,02234000,,1040,1.90,,
1992-02-13,USGS,02234000,,1040,1.91,,
1992-02-14,USGS,02234000,,1030,1.90,,
1992-02-15,USGS,02234000,,1010,1.87,,
1992-02-16,USGS,02234000,,989,1.84,,
1992-02-17,USGS,02234000,,959,1.80,,
1992-02-18,USGS,02234000,,911,1.75,,
1992-02-19,USGS,02234000,,871,1.69,,
1992-02-20,USGS,02234000,,837,1.64,,
1992-02-21,USGS,02234000,,780,1.56,,
1992-02-22,USGS,02234000,,733,1.49,,
1992-02-23,USGS,02234000,,693,1.45,,
1992-02-24,USGS,02234000,,672,1.41,,
1992-02-25,USGS,02234000,,676,1.42,,
1992-02-26,USGS,02234000,,749,1.53,,
1992-02-27,USGS,02234000,,782,1.58,,
1992-02-28,USGS,02234000,,750,1.53,,
1992-02-29,USGS,02234000,,700,1.46,,
1992-03-01,USGS,02234000,,651,1.38,,
1992-03-02,USGS,02234000,,593,1.29,,
1992-03-03,USGS,02234000,,543,1.20,,
1992-03-04,USGS,02234000,,498,1.12,,
1992-03-05,USGS,02234000,,453,1.04,,
1992-03-06,USGS,02234000,,418,0.97,,
1992-03-07,USGS,02234000,,420,0.98,,
1992-03-08,USGS,02234000,,459,1.06,,
1992-03-09,USGS,02234000,,489,1.11,,
1992-03-10,USGS,02234000,,500,1.14,,
1992-03-11,USGS,02234000,,535,1.20,,
1992-03-12,USGS,02234000,,529,1.19,,
1992-03-13,USGS,02234000,,525,1.18,,
1992-03-14,USGS,02234000,,514,1.16,,
1992-03-15,USGS,02234000,,493,1.12,,
1992-03-16,USGS,02234000,,482,1.10,,
1992-03-17,USGS,02234000,,441,1.03,,
1992-03-18,USGS,02234000,,410,0.97,,
1992-03-19,USGS,02234000,,397,0.94,,
1992-03-20,USGS,02234000,,408,0.97,,
1992-03-21,USGS,02234000,,390,0.93,,
1992-03-22,USGS,02234000,,355,0.87,,
1992-03-23,USGS,02234000,,344,0.84,,
1992-03-24,USGS,02234000,,335,0.82,,
1992-03-25,USGS,02234000,,304,0.75,,
1992-03-26,USGS,02234000,,341,0.84,,
1992-03-27,USGS,02234000,,412,0.97,,
1992-03-28,USGS,02234000,,479,1.10,,
1992-03-29,USGS,02234000,,510,1.16,,
1992-03-30,USGS,02234000,,512,1.17,,
1992-03-31,USGS,02234000,,500,1.15,,
1992-04-01,USGS,02234000,,471,1.09,,
1992-04-02,USGS,02234000,,443,1.04,,
1992-04-03,USGS,02234000,,414,0.99,,
1992-04-04,USGS,02234000,,392,0.95,,
1992-04-05,USGS,02234000,,388,0.94,,
1992-04-06,USGS,02234000,,354,0.87,,
1992-04-07,USGS,02234000,,333,0.83,,
1992-04-08,USGS,02234000,,328,0.82,,
1992-04-09,USGS,02234000,,314,0.79,,
1992-04-10,USGS,02234000,,298,0.75,,
1992-04-11,USGS,02234000,,316,0.78,,
1992-04-12,USGS,02234000,,644,1.39,,
1992-04-13,USGS,02234000,,804,1.63,,
1992-04-14,USGS,02234000,,997,1.89,,
1992-04-15,USGS,02234000,,1130,2.07,,
1992-04-16,USGS,02234000,,1190,2.14,,
1992-04-17,USGS,02234000,,1180,2.13,,
1992-04-18,USGS,02234000,,1140,2.08,,
1992-04-19,USGS,02234000,,1070,2.00,,
1992-04-20,USGS,02234000,,1010,1.91,,
1992-04-21,USGS,02234000,,967,1.86,,
1992-04-22,USGS,02234000,,971,1.87,,
1992-04-23,USGS,02234000,,963,1.86,,
1992-04-24,USGS,02234000,,966,1.86,,
1992-04-25,USGS,02234000,,952,1.84,,
1992-04-26,USGS,02234000,,931,1.82,,
1992-04-27,USGS,02234000,,890,1.76,,
1992-04-28,USGS,02234000,,854,1.71,,
1992-04-29,USGS,02234000,,808,1.64,,
1992-04-30,USGS,02234000,,760,1.57,,
1992-05-01,USGS,02234000,,729,1.53,,
1992-05-02,USGS,02234000,,689,1.47,,
1992-05-03,USGS,02234000,,655,1.43,,
1992-05-04,USGS,02234000,,627,1.39,,
1992-05-05,USGS,02234000,,578,1.32,,
1992-05-06,USGS,02234000,,543,1.26,,
1992-05-07,USGS,02234000,,521,1.22,,
1992-05-08,USGS,02234000,,511,1.21,,
1992-05-09,USGS,02234000,,504,1.20,,
1992-05-10,USGS,02234000,,480,1.16,,
1992-05-11,USGS,02234000,,444,1.10,,
1992-05-12,USGS,02234000,,408,1.03,,
1992-05-13,USGS,02234000,,371,0.98,,
1992-05-14,USGS,02234000,,376,0.99,,
1992-05-15,USGS,02234000,,350,0.94,,
1992-05-16,USGS,02234000,,345,0.93,,
1992-05-17,USGS,02234000,,336,0.92,,
1992-05-18,USGS,02234000,,343,0.94,,
1992-05-19,USGS,02234000,,344,0.95,,
1992-05-20,USGS,02234000,,348,0.96,,
1992-05-21,USGS,02234000,,363,1.00,,
1992-05-22,USGS,02234000,,392,1.06,,
1992-05-23,USGS,02234000,,440,1.15,,
1992-05-24,USGS,02234000,,483,1.23,,
1992-05-25,USGS,02234000,,504,1.28,,
1992-05-26,USGS,02234000,,490,1.26,,
1992-05-27,USGS,02234000,,460,1.21,,
1992-05-28,USGS,02234000,,431,1.16,,
1992-05-29,USGS,02234000,,430,1.16,,
1992-05-30,USGS,02234000,,465,1.23,,
1992-05-31,USGS,02234000,,459,1.22,,
1992-06-01,USGS,02234000,,454,1.22,,
1992-06-02,USGS,02234000,,445,1.20,,
1992-06-03,USGS,02234000,,433,1.19,,
1992-06-04,USGS,02234000,,504,1.32,,
1992-06-05,USGS,02234000,,529,1.38,,
1992-06-06,USGS,02234000,,556,1.43,,
1992-06-07,USGS,02234000,,560,1.44,,
1992-06-08,USGS,02234000,,547,1.42,,
1992-06-09,USGS,02234000,,521,1.38,,
1992-06-10,USGS,02234000,,517,1.38,,
1992-06-11,USGS,02234000,,499,1.35,,
1992-06-12,USGS,02234000,,505,1.36,,
1992-06-13,USGS,02234000,,548,1.45,,
1992-06-14,USGS,02234000,,617,1.57,,
1992-06-15,USGS,02234000,,696,1.70,,
1992-06-16,USGS,02234000,,736,1.76,,
1992-06-17,USGS,02234000,,722,1.74,,
1992-06-18,USGS,02234000,,686,1.69,,
1992-06-19,USGS,02234000,,662,1.65,,
1992-06-20,USGS,02234000,,647,1.62,,
1992-06-21,USGS,02234000,,635,1.59,,
1992-06-22,USGS,02234000,,623,1.57,,
1992-06-23,USGS,02234000,,612,1.54,,
1992-06-24,USGS,02234000,,584,1.49,,
1992-06-25,USGS,02234000,,552,1.42,,
1992-06-26,USGS,02234000,,557,1.43,,
1992-06-27,USGS,02234000,,586,1.47,,
1992-06-28,USGS,02234000,,630,1.53,,
1992-06-29,USGS,02234000,,667,1.58,,
1992-06-30,USGS,02234000,,726,1.66,,
1992-07-01,USGS,02234000,,829,1.80,,
1992-07-02,USGS,02234000,,882,1.87,,
1992-07-03,USGS,02234000,,923,1.91,,
1992-07-04,USGS,02234000,,957,1.95,,
1992-07-05,USGS,02234000,,985,1.98,,
1992-07-06,USGS,02234000,,1020,2.02,,
1992-07-07,USGS,02234000,,1090,2.10,,
1992-07-08,USGS,02234000,,1120,2.13,,
1992-07-09,USGS,02234000,,1150,2.16,,
1992-07-10,USGS,02234000,,1170,2.19,,
1992-07-11,USGS,02234000,,1210,2.22,,
1992-07-12,USGS,02234000,,1230,2.24,,
1992-07-13,USGS,02234000,,1250,2.26,,
1992-07-14,USGS,02234000,,1270,2.28,,
1992-07-15,USGS,02234000,,1310,2.32,,
1992-07-16,USGS,02234000,,1390,2.41,,
1992-07-17,USGS,02234000,,1440,2.45,,
1992-07-18,USGS,02234000,,1460,2.47,,
1992-07-19,USGS,02234000,,1490,2.49,,
1992-07-20,USGS,02234000,,1480,2.48,,
1992-07-21,USGS,02234000,,1500,2.49,,
1992-07-22,USGS,02234000,,1520,2.50,,
1992-07-23,USGS,02234000,,1540,2.51,,
1992-07-24,USGS,02234000,,1540,2.51,,
1992-07-25,USGS,02234000,,1520,2.49,,
1992-07-26,USGS,02234000,,1510,2.46,,
1992-07-27,USGS,02234000,,1490,2.43,,
1992-07-28,USGS,02234000,,1460,2.40,,
1992-07-29,USGS,02234000,,1440,2.36,,
1992-07-30,USGS,02234000,,1420,2.33,,
1992-07-31,USGS,02234000,,1400,2.30,,
1992-08-01,USGS,02234000,,1410,2.30,,
1992-08-02,USGS,02234000,,1520,2.41,,
1992-08-03,USGS,02234000,,1780,2.69,,
1992-08-04,USGS,02234000,,1880,2.79,,
1992-08-05,USGS,02234000,,1960,2.86,,
1992-08-06,USGS,02234000,,2070,2.98,,
1992-08-07,USGS,02234000,,2120,3.03,,
1992-08-08,USGS,02234000,,2140,3.06,,
1992-08-09,USGS,02234000,,2160,3.09,,
1992-08-10,USGS,02234000,,2180,3.12,,
1992-08-11,USGS,02234000,,2200,3.15,,
1992-08-12,USGS,02234000,,2270,3.22,,
1992-08-13,USGS,02234000,,2390,3.34,,
1992-08-14,USGS,02234000,,2480,3.43,,
1992-08-15,USGS,02234000,,2610,3.56,,
1992-08-16,USGS,02234000,,2760,3.70,,
1992-08-17,USGS,02234000,,2940,3.86,,
1992-08-18,USGS,02234000,,3450,4.30,,
1992-08-19,USGS,02234000,,3720,4.53,,
1992-08-20,USGS,02234000,,4050,4.80,,
1992-08-21,USGS,02234000,,4910,5.44,,
1992-08-22,USGS,02234000,,5810,6.08,,
1992-08-23,USGS,02234000,,6300,6.41,,
1992-08-24,USGS,02234000,,6570,6.60,,
1992-08-25,USGS,02234000,,6660,6.67,,
1992-08-26,USGS,02234000,,6640,6.66,,
1992-08-27,USGS,02234000,,6570,6.63,,
1992-08-28,USGS,02234000,,6440,6.56,,
1992-08-29,USGS,02234000,,6330,6.49,,
1992-08-30,USGS,02234000,,6210,6.43,,
1992-08-31,USGS,02234000,,6080,6.34,,
1992-09-01,USGS,02234000,,5940,6.26,,
1992-09-02,USGS,02234000,,5830,6.20,,
1992-09-03,USGS,02234000,,5750,6.16,,
1992-09-04,USGS,02234000,,5720,6.15,,
1992-09-05,USGS,02234000,,5680,6.12,,
1992-09-06,USGS,02234000,,5610,6.09,,
1992-09-07,USGS,02234000,,5540,6.05,,
1992-09-08,USGS,02234000,,5480,6.01,,
1992-09-09,USGS,02234000,,5420,5.99,,
1992-09-10,USGS,02234000,,5340,5.94,,
1992-09-11,USGS,02234000,,5280,5.91,,
1992-09-12,USGS,02234000,,5190,5.86,,
1992-09-13,USGS,02234000,,5130,5.82,,
1992-09-14,USGS,02234000,,5160,5.85,,
1992-09-15,USGS,02234000,,5190,5.88,,
1992-09-16,USGS,02234000,,5180,5.88,,
1992-09-17,USGS,02234000,,5180,5.89,,
1992-09-18,USGS,02234000,,5190,5.91,,
1992-09-19,USGS,02234000,,5190,5.92,,
1992-09-20,USGS,02234000,,5220,5.95,,
1992-09-21,USGS,02234000,,5220,5.96,,
1992-09-22,USGS,02234000,,5230,5.97,,
1992-09-23,USGS,02234000,,5310,6.04,,
1992-09-24,USGS,02234000,,5360,6.08,,
1992-09-25,USGS,02234000,,5430,6.14,,
1992-09-26,USGS,02234000,,5500,6.20,,
1992-09-27,USGS,02234000,,5530,6.23,,
1992-09-28,USGS,02234000,,5540,6.25,,
1992-09-29,USGS,02234000,,5570,6.27,,
1992-09-30,USGS,02234000,,5600,6.31,,
1992-10-01,USGS,02234000,,5650,6.35,,
1992-10-02,USGS,02234000,,5690,6.39,,
1992-10-03,USGS,02234000,,6000,6.60,,
1992-10-04,USGS,02234000,,6380,6.86,,
1992-10-05,USGS,02234000,,6580,7.00,,
1992-10-06,USGS,02234000,,6750,7.12,,
1992-10-07,USGS,02234000,,7080,7.33,,
1992-10-08,USGS,02234000,,7270,7.46,,
1992-10-09,USGS,02234000,,7390,7.53,,
1992-10-10,USGS,02234000,,7500,7.60,,
1992-10-11,USGS,02234000,,7660,7.69,,
1992-10-12,USGS,02234000,,7730,7.73,,
1992-10-13,USGS,02234000,,7750,7.74,,
1992-10-14,USGS,02234000,,7740,7.74,,
1992-10-15,USGS,02234000,,7690,7.71,,
1992-10-16,USGS,02234000,,7600,7.66,,
1992-10-17,USGS,02234000,,7470,7.59,,
1992-10-18,USGS,02234000,,7310,7.50,,
1992-10-19,USGS,02234000,,7130,7.40,,
1992-10-20,USGS,02234000,,6990,7.32,,
1992-10-21,USGS,02234000,,6830,7.23,,
1992-10-22,USGS,02234000,,6660,7.13,,
1992-10-23,USGS,02234000,,6550,7.06,,
1992-10-24,USGS,02234000,,6450,7.01,,
1992-10-25,USGS,02234000,,6300,6.92,,
1992-10-26,USGS,02234000,,6160,6.83,,
1992-10-27,USGS,02234000,,6000,6.74,,
1992-10-28,USGS,02234000,,5840,6.64,,
1992-10-29,USGS,02234000,,5690,6.54,,
1992-10-30,USGS,02234000,,5530,6.45,,
1992-10-31,USGS,02234000,,5370,6.34,,
1992-11-01,USGS,02234000,,5220,6.24,,
1992-11-02,USGS,02234000,,5060,6.14,,
1992-11-03,USGS,02234000,,4900,6.03,,
1992-11-04,USGS,02234000,,4760,5.93,,
1992-11-05,USGS,02234000,,4610,5.83,,
1992-11-06,USGS,02234000,,4470,5.74,,
1992-11-07,USGS,02234000,,4290,5.61,,
1992-11-08,USGS,02234000,,4140,5.51,,
1992-11-09,USGS,02234000,,4040,5.43,,
1992-11-10,USGS,02234000,,3900,5.33,,
1992-11-11,USGS,02234000,,3770,5.24,,
1992-11-12,USGS,02234000,,3650,5.15,,
1992-11-13,USGS,02234000,,3520,5.05,,
1992-11-14,USGS,02234000,,3360,4.93,,
1992-11-15,USGS,02234000,,3240,4.84,,
1992-11-16,USGS,02234000,,3120,4.74,,
1992-11-17,USGS,02234000,,3030,4.67,,
1992-11-18,USGS,02234000,,2920,4.59,,
1992-11-19,USGS,02234000,,2820,4.51,,
1992-11-20,USGS,02234000,,2740,4.45,,
1992-11-21,USGS,02234000,,2660,4.38,,
1992-11-22,USGS,02234000,,2600,4.34,,
1992-11-23,USGS,02234000,,2590,4.34,,
1992-11-24,USGS,02234000,,2620,4.37,,
1992-11-25,USGS,02234000,,2690,4.44,,
1992-11-26,USGS,02234000,,2850,4.59,,
1992-11-27,USGS,02234000,,2980,4.71,,
1992-11-28,USGS,02234000,,3040,4.77,,
1992-11-29,USGS,02234000,,3070,4.80,,
1992-11-30,USGS,02234000,,3050,4.79,,
1992-12-01,USGS,02234000,,3030,4.76,,
1992-12-02,USGS,02234000,,3000,4.72,,
1992-12-03,USGS,02234000,,2950,4.67,,
1992-12-04,USGS,02234000,,2900,4.62,,
1992-12-05,USGS,02234000,,2830,4.55,,
1992-12-06,USGS,02234000,,2770,4.48,,
1992-12-07,USGS,02234000,,2700,4.41,,
1992-12-08,USGS,02234000,,2620,4.33,,
1992-12-09,USGS,02234000,,2540,4.24,,
1992-12-10,USGS,02234000,,2480,4.17,,
1992-12-11,USGS,02234000,,2420,4.11,,
1992-12-12,USGS,02234000,,2350,4.03,,
1992-12-13,USGS,02234000,,2270,3.95,,
1992-12-14,USGS,02234000,,2200,3.87,,
1992-12-15,USGS,02234000,,2130,3.79,,
1992-12-16,USGS,02234000,,2060,3.71,,
1992-12-17,USGS,02234000,,1980,3.62,,
1992-12-18,USGS,02234000,,1910,3.54,,
1992-12-19,USGS,02234000,,1840,3.46,,
1992-12-20,USGS,02234000,,1780,3.38,,
1992-12-21,USGS,02234000,,1720,3.31,,
1992-12-22,USGS,02234000,,1650,3.23,,
1992-12-23,USGS,02234000,,1590,3.15,,
1992-12-24,USGS,02234000,,1530,3.07,,
1992-12-25,USGS,02234000,,1460,2.99,,
1992-12-26,USGS,02234000,,1410,2.91,,
1992-12-27,USGS,02234000,,1360,2.84,,
1992-12-28,USGS,02234000,,1310,2.77,,
1992-12-29,USGS,02234000,,1270,2.70,,
1992-12-30,USGS,02234000,,1230,2.65,,
1992-12-31,USGS,02234000,,1200,2.60,,
1993-01-01,USGS,02234000,,1170,2.55,,
1993-01-02,USGS,02234000,,1130,2.49,,
1993-01-03,USGS,02234000,,1080,2.41,,
1993-01-04,USGS,02234000,,1040,2.35,,
1993-01-05,USGS,02234000,,1030,2.32,,
1993-01-06,USGS,02234000,,997,2.27,,
1993-01-07,USGS,02234000,,967,2.22,,
1993-01-08,USGS,02234000,,936,2.17,,
1993-01-09,USGS,02234000,,960,2.19,,
1993-01-10,USGS,02234000,,954,2.17,,
1993-01-11,USGS,02234000,,964,2.17,,
1993-01-12,USGS,02234000,,1010,2.22,,
1993-01-13,USGS,02234000,,1030,2.23,,
1993-01-14,USGS,02234000,,1090,2.31,,
1993-01-15,USGS,02234000,,1250,2.49,,
1993-01-16,USGS,02234000,,1470,2.74,,
1993-01-17,USGS,02234000,,1650,2.93,,
1993-01-18,USGS,02234000,,1770,3.04,,
1993-01-19,USGS,02234000,,1870,3.13,,
1993-01-20,USGS,02234000,,1920,3.18,,
1993-01-21,USGS,02234000,,1940,3.19,,
1993-01-22,USGS,02234000,,1930,3.16,,
1993-01-23,USGS,02234000,,1910,3.13,,
1993-01-24,USGS,02234000,,1880,3.09,,
1993-01-25,USGS,02234000,,1860,3.05,,
1993-01-26,USGS,02234000,,1930,3.13,,
1993-01-27,USGS,02234000,,2320,3.49,,
1993-01-28,USGS,02234000,,2650,3.79,,
1993-01-29,USGS,02234000,,2790,3.92,,
1993-01-30,USGS,02234000,,2900,4.01,,
1993-01-31,USGS,02234000,,2990,4.08,,
1993-02-01,USGS,02234000,,3040,4.12,,
1993-02-02,USGS,02234000,,3040,4.12,,
1993-02-03,USGS,02234000,,3040,4.12,,
1993-02-04,USGS,02234000,,3010,4.09,,
1993-02-05,USGS,02234000,,2980,4.06,,
1993-02-06,USGS,02234000,,2920,4.01,,
1993-02-07,USGS,02234000,,2870,3.97,,
1993-02-08,USGS,02234000,,2800,3.90,,
1993-02-09,USGS,02234000,,2740,3.85,,
1993-02-10,USGS,02234000,,2700,3.81,,
1993-02-11,USGS,02234000,,2650,3.76,,
1993-02-12,USGS,02234000,,2640,3.76,,
1993-02-13,USGS,02234000,,2620,3.73,,
1993-02-14,USGS,02234000,,2600,3.71,,
1993-02-15,USGS,02234000,,2550,3.66,,
1993-02-16,USGS,02234000,,2490,3.61,,
1993-02-17,USGS,02234000,,2440,3.56,,
1993-02-18,USGS,02234000,,2380,3.50,,
1993-02-19,USGS,02234000,,2310,3.44,,
1993-02-20,USGS,02234000,,2260,3.39,,
1993-02-21,USGS,02234000,,2210,3.34,,
1993-02-22,USGS,02234000,,2200,3.32,,
1993-02-23,USGS,02234000,,2230,3.35,,
1993-02-24,USGS,02234000,,2230,3.35,,
1993-02-25,USGS,02234000,,2220,3.34,,
1993-02-26,USGS,02234000,,2260,3.36,,
1993-02-27,USGS,02234000,,2270,3.38,,
1993-02-28,USGS,02234000,,2260,3.37,,
1993-03-01,USGS,02234000,,2240,3.35,,
1993-03-02,USGS,02234000,,2220,3.32,,
1993-03-03,USGS,02234000,,2190,3.29,,
1993-03-04,USGS,02234000,,2260,3.35,,
1993-03-05,USGS,02234000,,2270,3.37,,
1993-03-06,USGS,02234000,,2260,3.35,,
1993-03-07,USGS,02234000,,2240,3.33,,
1993-03-08,USGS,02234000,,2200,3.29,,
1993-03-09,USGS,02234000,,2140,3.24,,
1993-03-10,USGS,02234000,,2080,3.17,,
1993-03-11,USGS,02234000,,2020,3.10,,
1993-03-12,USGS,02234000,,1940,3.03,,
1993-03-13,USGS,02234000,,2070,3.16,,
1993-03-14,USGS,02234000,,2230,3.31,,
1993-03-15,USGS,02234000,,2260,3.33,,
1993-03-16,USGS,02234000,,2290,3.35,,
1993-03-17,USGS,02234000,,2340,3.40,,
1993-03-18,USGS,02234000,,2400,3.46,,
1993-03-19,USGS,02234000,,2430,3.48,,
1993-03-20,USGS,02234000,,2460,3.50,,
1993-03-21,USGS,02234000,,2490,3.53,,
1993-03-22,USGS,02234000,,2530,3.56,,
1993-03-23,USGS,02234000,,2550,3.58,,
1993-03-24,USGS,02234000,,2560,3.58,,
1993-03-25,USGS,02234000,,2570,3.59,,
1993-03-26,USGS,02234000,,2620,3.63,,
1993-03-27,USGS,02234000,,2660,3.66,,
1993-03-28,USGS,02234000,,2700,3.70,,
